Date,Price,Open,High,Low,,
12/21/2015,78.175,78.07,78.255,77.83,,
12/18/2015,78.195,78.1,78.225,78.07,,
12/17/2015,78.225,77.98,78.255,77.98,,
12/16/2015,78.105,77.96,78.145,77.96,,
12/15/2015,78.365,78.03,78.535,77.96,,
12/14/2015,78.47,78.07,78.54,78.03,,
12/11/2015,78.195,78.1,78.225,78.07,,
12/10/2015,78.225,78,78.235,78,,
12/9/2015,78.125,78,78.245,78,,
12/8/2015,78.125,78.03,78.255,78,,
12/7/2015,78.155,78.08,78.205,78,,
12/4/2015,78.205,78.1,78.285,78.08,,
12/3/2015,78.225,78.13,78.255,78.1,,
12/2/2015,78.635,77.97,78.635,77.97,,
12/1/2015,78.095,77.97,78.285,77.97,,
11/30/2015,78.095,77.98,78.105,77.97,,
11/27/2015,78.125,77.25,78.125,77.25,,
11/26/2015,77.375,77.25,77.375,77.25,,
11/25/2015,77.375,77.27,77.395,77.25,,
11/24/2015,77.395,77.3,77.425,77.27,,
11/23/2015,77.425,77.33,77.455,77.3,,
11/20/2015,77.455,77.33,78.135,77.2,,
11/19/2015,77.455,77.35,77.545,77.33,,
11/18/2015,77.475,77.38,77.545,77.35,,
11/17/2015,77.505,77.94,78.065,77.38,,
11/16/2015,78.065,77.93,78.075,77.93,,
11/13/2015,78.055,77.95,78.075,77.93,,
11/12/2015,78.075,77.97,78.095,77.95,,
11/11/2015,78.095,77.98,78.105,77.97,,
11/10/2015,78.105,78.02,78.145,77.75,,
11/9/2015,78.145,78.05,78.175,77.42,,
11/6/2015,78.175,78.07,78.315,77.42,,
11/5/2015,78.26,78.08,78.32,78.07,,
11/4/2015,78.205,78.1,78.375,78.08,,
11/3/2015,78.25,77.75,78.25,77.75,,
11/2/2015,77.875,77.73,78.065,77.72,,
10/30/2015,77.88,77.72,78.03,77.72,,
10/29/2015,77.845,77.76,78.045,77.72,,
10/28/2015,77.885,77.73,77.895,77.73,,
10/27/2015,77.855,77.75,78.015,77.73,,
10/26/2015,77.89,77.75,77.89,77.72,,
10/23/2015,77.875,77.75,77.875,77.73,,
10/22/2015,77.875,77.75,77.885,77.72,,
10/21/2015,77.875,77.73,77.925,77.73,,
10/20/2015,77.855,77.75,77.885,77.72,,
10/19/2015,77.875,77.73,77.875,77.73,,
10/16/2015,77.875,77.75,77.875,77.73,,
10/15/2015,77.83,77.74,77.84,77.72,,
10/14/2015,77.845,77.75,77.875,77.72,,
10/13/2015,77.875,77.63,77.885,77.63,,
10/12/2015,77.755,77.65,77.775,77.63,,
10/9/2015,77.775,77.63,77.865,77.63,,
10/8/2015,77.755,77.67,77.915,77.63,,
10/7/2015,77.45,77.7,78.18,76.97,,
10/6/2015,77.825,77.75,77.875,77.36,,
10/5/2015,77.875,77.75,77.875,77.74,,
10/2/2015,77.875,77.72,77.875,77.72,,
10/1/2015,77.855,77.75,77.875,77.72,,
9/30/2015,77.875,77.65,77.875,77.65,,
9/29/2015,77.775,77.75,77.875,77.64,,
9/28/2015,77.875,77.73,77.875,77.71,,
9/25/2015,77.855,77.75,77.875,77.72,,
9/24/2015,77.875,77.72,77.875,77.31,,
9/23/2015,77.845,77.74,77.885,77.7,,
9/22/2015,77.865,77.75,77.875,77.7,,
9/21/2015,77.875,77.73,77.885,77.73,,
9/18/2015,77.875,77.73,77.885,77.52,,
9/17/2015,77.855,77.73,77.885,77.52,,
9/16/2015,77.855,77.62,77.895,77.52,,
9/15/2015,77.81,77.52,77.81,77.52,,
9/14/2015,77.855,77.75,77.875,77.73,,
9/11/2015,77.875,77.76,77.895,77.75,,
9/10/2015,77.895,77.76,77.915,77.73,,
9/9/2015,77.855,77.74,77.875,77.72,,
9/8/2015,77.88,77.74,77.88,77.74,,
9/7/2015,77.865,77.75,77.875,77.74,,
9/4/2015,77.875,77.73,77.875,77.73,,
9/3/2015,77.855,77.73,77.895,77.73,,
9/2/2015,77.855,77.75,77.895,77.73,,
9/1/2015,77.875,77.75,77.875,77.73,,
8/31/2015,77.875,77.78,77.905,77.73,,
8/28/2015,77.905,77.74,77.905,77.73,,
8/27/2015,77.855,77.75,77.875,77.73,,
8/26/2015,77.875,77.75,77.915,77.73,,
8/25/2015,77.875,77.73,77.875,77.72,,
8/24/2015,77.855,77.72,77.915,77.72,,
8/21/2015,77.845,77.75,77.875,77.72,,
8/20/2015,77.88,77.75,77.89,77.74,,
8/19/2015,77.875,77.73,77.875,77.73,,
8/18/2015,77.855,77.74,77.875,77.73,,
8/17/2015,77.865,77.73,77.875,77.73,,
8/14/2015,77.855,77.73,77.865,77.73,,
8/13/2015,77.855,77.72,77.875,77.72,,
8/12/2015,77.845,77.69,77.875,77.69,,
8/11/2015,77.845,77.73,77.855,77.69,,
8/10/2015,77.855,77.74,77.865,77.73,,
8/7/2015,77.865,77.75,77.875,77.74,,
8/6/2015,77.875,77.78,77.915,77.75,,
8/5/2015,77.905,77.75,77.915,77.74,,
8/4/2015,77.875,77.77,77.895,77.74,,
8/3/2015,77.895,77.75,77.915,77.75,,
7/31/2015,77.875,77.73,77.915,77.73,,
7/30/2015,77.855,77.65,77.915,77.6,,
7/29/2015,77.825,77.63,77.835,77.63,,
7/28/2015,77.755,77.63,77.915,77.63,,
7/27/2015,77.755,77.72,77.885,77.53,,
7/24/2015,77.75,77.7,77.81,77.68,,
7/23/2015,77.85,77.72,77.9,77.68,,
7/22/2015,77.845,77.63,77.915,77.63,,
7/21/2015,77.755,77.67,77.925,77.62,,
7/20/2015,77.795,77.69,78.235,77.67,,
7/17/2015,77.815,77.72,77.865,77.68,,
7/16/2015,77.845,77.69,77.875,77.68,,
7/15/2015,77.815,77.7,77.955,77.68,,
7/14/2015,77.825,77.7,78.365,77.68,,
7/13/2015,77.825,77.73,77.915,77.64,,
7/10/2015,77.855,77.75,77.875,77.58,,
7/9/2015,77.875,77.63,77.875,77.27,,
7/8/2015,77.815,77.75,77.835,77.63,,
7/7/2015,77.875,77.7,77.915,77.7,,
7/6/2015,77.85,77.74,78.48,77.7,,
7/3/2015,77.865,77.73,77.895,77.62,,
7/2/2015,77.855,77.74,78.345,77.73,,
7/1/2015,77.8,77.73,78.14,77.73,,
6/30/2015,77.855,77.73,77.915,77.11,,
6/29/2015,77.855,77.72,78.605,77.72,,
6/26/2015,77.845,77.68,77.905,77.68,,
6/25/2015,77.805,77.73,77.905,77.68,,
6/24/2015,77.855,77.74,77.895,77.72,,
6/23/2015,77.865,77.73,77.885,77.72,,
6/22/2015,77.835,77.73,77.865,77.72,,
6/19/2015,77.855,77.73,78.005,77.71,,
6/18/2015,77.855,77.7,77.885,77.66,,
6/17/2015,77.78,77.66,77.88,77.66,,
6/16/2015,77.855,77.68,77.885,77.65,,
6/15/2015,77.805,77.65,77.875,77.36,,
6/12/2015,77.775,77.68,77.805,77.65,,
6/11/2015,77.805,77.75,77.875,77.66,,
6/10/2015,77.875,77.7,77.885,77.66,,
6/9/2015,77.825,77.65,77.875,77.65,,
6/8/2015,77.78,77.75,77.88,77.65,,
6/5/2015,77.875,77.75,77.875,77.73,,
6/4/2015,77.875,77.75,77.875,77.73,,
6/3/2015,77.875,77.75,77.875,77.73,,
6/2/2015,77.875,77.75,77.875,77.73,,
6/1/2015,77.875,77.75,77.875,77.73,,
5/29/2015,77.875,77.75,77.875,77.73,,
5/28/2015,77.875,77.73,78.125,77.72,,
5/27/2015,77.875,77.72,77.875,77.72,,
5/26/2015,77.845,77.75,77.875,77.72,,
5/25/2015,77.875,77.75,77.875,77.73,,
5/22/2015,77.875,77.75,77.875,77.72,,
5/21/2015,77.875,77.75,77.875,77.73,,
5/20/2015,77.875,77.73,77.875,77.73,,
5/19/2015,77.855,77.73,77.875,77.73,,
5/18/2015,77.855,77.77,77.925,77.73,,
5/15/2015,77.895,77.8,77.925,77.77,,
5/14/2015,77.925,77.73,77.925,77.73,,
5/13/2015,77.855,77.75,77.875,77.73,,
5/12/2015,77.875,77.75,77.875,77.73,,
5/11/2015,77.875,77.8,77.925,77.73,,
5/8/2015,77.925,77.75,77.925,77.75,,
5/7/2015,77.875,77.78,77.905,77.75,,
5/6/2015,77.905,77.8,77.925,77.75,,
5/5/2015,77.925,77.8,77.925,77.75,,
5/4/2015,77.925,77.78,77.925,77.78,,
5/1/2015,77.905,77.8,77.925,77.78,,
4/30/2015,77.925,77.78,77.925,77.77,,
4/29/2015,77.905,77.8,77.925,77.75,,
4/28/2015,77.925,77.8,77.925,77.78,,
4/27/2015,77.905,77.78,77.925,77.78,,
4/24/2015,77.905,77.78,77.905,77.77,,
4/23/2015,77.905,77.78,77.925,77.78,,
4/22/2015,77.905,77.78,77.925,77.78,,
4/21/2015,77.905,77.78,77.925,77.78,,
4/20/2015,77.905,77.73,77.925,77.73,,
4/17/2015,77.855,77.74,77.875,77.73,,
4/16/2015,77.865,77.78,77.905,77.74,,
4/15/2015,77.905,77.8,77.925,77.75,,
4/14/2015,77.925,77.78,77.925,77.78,,
4/13/2015,77.905,77.78,77.925,77.75,,
4/10/2015,77.905,77.8,77.925,77.78,,
4/9/2015,77.925,77.8,77.925,77.65,,
4/8/2015,77.925,77.8,77.925,77.78,,
4/7/2015,77.925,77.8,77.925,77.78,,
4/6/2015,77.925,77.8,77.925,77.78,,
4/3/2015,77.925,77.78,77.925,77.78,,
4/2/2015,77.905,77.8,77.925,77.78,,
4/1/2015,77.925,77.8,77.925,77.78,,
3/31/2015,77.925,77.8,77.925,77.78,,
3/30/2015,77.925,77.8,77.925,77.8,,
3/27/2015,77.925,77.8,77.925,77.78,,
3/26/2015,77.925,77.8,77.925,77.78,,
3/25/2015,77.925,77.8,77.925,77.78,,
3/24/2015,77.925,77.8,77.925,77.78,,
3/23/2015,77.925,77.8,77.925,77.78,,
3/20/2015,77.925,77.78,77.925,77.78,,
3/19/2015,77.905,77.8,77.925,77.78,,
3/18/2015,77.925,77.8,77.925,77.78,,
3/17/2015,77.925,77.8,77.925,77.78,,
3/16/2015,77.925,77.8,77.925,77.78,,
3/13/2015,77.925,77.8,77.925,77.78,,
3/12/2015,77.925,77.8,77.925,77.78,,
3/11/2015,77.925,77.8,77.925,77.78,,
3/10/2015,77.925,77.65,77.925,77.65,,
3/9/2015,77.775,77.68,77.805,77.65,,
3/6/2015,77.805,77.7,77.825,77.68,,
3/5/2015,77.825,77.78,77.905,77.68,,
3/4/2015,77.905,77.78,77.925,77.78,,
3/3/2015,77.905,77.78,77.925,77.3,,
3/2/2015,77.905,77.8,77.925,77.78,,
2/27/2015,77.925,77.78,77.925,77.78,,
2/26/2015,77.905,77.78,77.925,77.77,,
2/25/2015,77.905,77.78,77.925,77.78,,
2/24/2015,77.925,77.78,77.925,77.78,,
2/23/2015,77.905,77.8,77.925,77.77,,
2/20/2015,77.925,77.8,77.925,77.78,,
2/19/2015,77.925,77.8,77.925,77.78,,
2/18/2015,77.925,77.78,77.925,77.78,,
2/17/2015,77.905,77.77,77.925,77.75,,
2/16/2015,77.895,77.75,77.925,77.75,,
2/13/2015,77.875,77.75,77.875,77.73,,
2/12/2015,77.875,77.75,77.875,77.73,,
2/11/2015,77.875,77.73,77.875,77.73,,
2/10/2015,77.855,77.75,77.875,77.73,,
2/9/2015,77.875,77.75,77.875,77.75,,
2/6/2015,77.875,77.75,77.875,77.73,,
2/5/2015,77.875,77.7,77.875,77.7,,
2/4/2015,77.825,77.7,77.825,77.68,,
2/3/2015,77.825,77.7,77.825,77.7,,
2/2/2015,77.825,77.35,77.825,77.35,,
1/30/2015,77.475,77.35,77.475,77.35,,
1/29/2015,77.475,77.75,77.875,77.35,,
1/28/2015,77.875,77.67,77.875,77.65,,
1/27/2015,77.795,77.74,77.875,77.67,,
1/26/2015,77.865,77.75,77.875,77.74,,
1/23/2015,77.875,77.75,77.875,77.74,,
1/22/2015,77.875,77.75,77.875,77.73,,
1/21/2015,77.875,77.75,77.875,77.75,,
1/20/2015,77.875,77.75,77.875,77.75,,
1/19/2015,77.855,77.75,77.875,77.73,,
1/16/2015,77.875,77.73,77.875,77.73,,
1/15/2015,77.855,77.72,77.875,77.72,,
1/14/2015,77.845,77.75,77.875,77.7,,
1/13/2015,77.875,77.7,77.875,77.7,,
1/12/2015,77.825,77.75,77.875,77.7,,
1/9/2015,77.875,77.75,77.875,77.72,,
1/8/2015,77.875,77.75,77.875,77.73,,
1/7/2015,77.875,77.75,77.875,77.75,,
1/6/2015,78.005,77.75,78.075,77.75,,
1/5/2015,77.875,77.77,77.895,77.75,,
1/2/2015,77.895,77.8,77.925,77.77,,
1/1/2015,77.925,77.8,77.925,77.8,,
12/31/2014,77.925,77.77,77.925,77.77,,
12/30/2014,77.895,77.8,77.925,77.77,,
12/29/2014,77.925,77.8,77.925,77.78,,
12/26/2014,77.925,77.82,77.945,77.8,,
12/25/2014,77.945,77.82,77.945,77.82,,
12/24/2014,77.945,77.83,77.955,77.82,,
12/23/2014,77.955,77.85,78.425,77.83,,
12/22/2014,77.975,77.2,78.025,77.2,,
12/19/2014,77.325,77.2,77.325,77.18,,
12/18/2014,77.325,77.18,77.325,77.18,,
12/17/2014,77.305,77.2,77.325,77.18,,
12/16/2014,77.325,77.2,77.325,77.2,,
12/15/2014,77.325,77.2,77.325,77.18,,
12/12/2014,77.325,77.17,77.325,77.15,,
12/11/2014,77.295,77.2,77.325,77.17,,
12/10/2014,77.325,77.2,77.325,77.17,,
12/9/2014,77.325,77.2,77.325,77.18,,
12/8/2014,77.325,77.17,77.325,77.17,,
12/5/2014,77.295,77.2,77.325,77.17,,
12/4/2014,77.325,77.18,77.325,77.18,,
12/3/2014,77.305,77.2,77.325,77.18,,
12/2/2014,77.325,77.2,77.325,77.18,,
12/1/2014,77.325,77.18,77.325,77.18,,
11/28/2014,77.305,77.18,77.305,77.18,,
11/27/2014,77.305,77.18,77.305,77.18,,
11/26/2014,77.305,77.18,77.325,77.18,,
11/25/2014,77.305,77.18,77.675,77.18,,
11/24/2014,77.305,77.2,77.325,77.18,,
11/21/2014,77.325,77.2,77.325,77.18,,
11/20/2014,77.325,77.2,77.325,77.18,,
11/19/2014,77.325,77.2,77.845,77.18,,
11/18/2014,77.325,77.2,77.325,77.18,,
11/17/2014,77.325,77.2,77.325,77.18,,
11/14/2014,77.325,77.2,77.325,77.18,,
11/13/2014,77.325,77.2,77.325,77.18,,
11/12/2014,77.325,77.18,77.325,77.17,,
11/11/2014,77.305,77.2,77.325,77.18,,
11/10/2014,77.325,77.2,77.325,77.18,,
11/7/2014,77.325,77.2,77.325,77.18,,
11/6/2014,77.325,77.2,77.325,77.18,,
11/5/2014,77.325,77.2,77.325,77.18,,
11/4/2014,77.325,77.27,77.395,77.2,,
11/3/2014,77.395,77.3,77.425,77.27,,
10/31/2014,77.425,77.3,77.425,77.3,,
10/30/2014,77.425,77.3,77.425,77.3,,
10/29/2014,77.425,77.3,77.425,77.3,,
10/28/2014,77.425,77.3,77.485,77.3,,
10/27/2014,77.425,77.33,77.475,77.3,,
10/24/2014,77.455,77.33,77.455,77.33,,
10/23/2014,77.455,77.33,77.475,77.33,,
10/22/2014,77.455,77.3,77.475,77.3,,
10/21/2014,77.425,77.3,77.475,77.3,,
10/20/2014,77.425,77.25,77.475,77.25,,
10/17/2014,77.375,77.25,77.375,77.23,,
10/16/2014,77.375,77.25,77.425,77.25,,
10/15/2014,77.3,77.33,77.4,77.25,,
10/14/2014,77.38,77.32,77.4,77.32,,
10/13/2014,77.37,77.33,77.4,77.32,,
10/10/2014,77.455,77.33,77.455,77.33,,
10/9/2014,77.455,77.33,77.475,77.33,,
10/8/2014,77.455,77.3,77.475,77.3,,
10/7/2014,77.425,77.3,77.425,77.3,,
10/6/2014,77.425,77.3,77.425,77.3,,
10/3/2014,77.425,77.3,77.445,77.3,,
10/2/2014,77.35,77.32,77.4,77.3,,
10/1/2014,77.37,77.32,77.4,77.32,,
9/30/2014,77.445,77.15,77.475,77.15,,
9/29/2014,77.275,77.3,77.425,77.15,,
9/26/2014,77.375,77.21,77.375,77.18,,
9/25/2014,77.39,77.23,77.39,77.21,,
9/24/2014,77.355,77.25,77.375,77.23,,
9/23/2014,77.375,77.27,77.395,77.25,,
9/22/2014,77.395,77.3,77.445,77.27,,
9/19/2014,77.425,77.32,77.445,77.3,,
9/18/2014,77.57,77.33,77.58,77.32,,
9/17/2014,77.58,77.33,77.58,77.33,,
9/16/2014,77.425,77,77.755,77,,
9/15/2014,77.26,77,77.26,77,,
9/12/2014,77.25,77.33,77.58,77,,
9/11/2014,77.58,77.32,77.6,77.32,,
9/10/2014,77.57,77.33,77.6,77.02,,
9/9/2014,77.425,77.3,77.755,77.02,,
9/8/2014,77.41,77.35,77.74,77.02,,
9/5/2014,77.6,77.35,77.6,77.35,,
9/4/2014,77.6,77.35,77.6,77.35,,
9/3/2014,77.6,77.35,77.6,77.35,,
9/2/2014,77.6,77.35,77.6,77.02,,
9/1/2014,77.6,77.35,77.66,77.35,,
8/29/2014,77.27,77.03,77.28,77.02,,
8/28/2014,77.28,77.04,77.66,77.03,,
8/27/2014,77.29,77.39,77.64,77.04,,
8/26/2014,77.64,77.33,77.66,77.33,,
8/25/2014,77.6,77.35,77.6,77.35,,
8/22/2014,77.6,77.38,77.67,77.35,,
8/21/2014,77.63,77.4,77.69,77.38,,
8/20/2014,77.65,77.42,77.69,77.4,,
8/19/2014,77.67,77.4,77.69,77.4,,
8/18/2014,77.65,77.4,77.69,77.4,,
8/15/2014,77.65,77.42,77.67,77.4,,
8/14/2014,77.65,77.43,77.73,77.4,,
8/13/2014,77.68,77.47,77.73,77.43,,
8/12/2014,77.72,77.46,77.73,77.46,,
8/11/2014,77.71,77.43,77.73,77.43,,
8/8/2014,77.68,77.45,77.72,77.43,,
8/7/2014,77.7,77.47,77.73,77.45,,
8/6/2014,77.72,77.48,77.75,77.47,,
8/5/2014,77.73,77.4,77.75,77.4,,
8/4/2014,77.65,77.3,77.67,77.3,,
8/1/2014,77.55,77.32,77.57,77.3,,
7/31/2014,77.57,77.33,77.67,77.32,,
7/30/2014,77.58,77.33,77.63,77.33,,
7/29/2014,77.58,77.37,77.62,77.33,,
7/28/2014,77.62,77.38,77.63,77.37,,
7/25/2014,77.63,77.38,77.63,77.38,,
7/24/2014,77.63,77.4,77.68,77.38,,
7/23/2014,77.65,77.43,77.7,77.4,,
7/22/2014,77.68,77.47,77.72,77.43,,
7/21/2014,77.72,77.4,77.75,77.4,,
7/18/2014,77.65,77.42,77.67,77.4,,
7/17/2014,77.67,77.46,77.71,77.42,,
7/16/2014,77.71,77.48,77.75,77.46,,
7/15/2014,77.73,77.48,77.75,77.47,,
7/14/2014,77.73,77.5,77.75,77.33,,
7/11/2014,77.75,77.5,77.75,77.5,,
7/10/2014,77.75,77.55,77.8,77.5,,
7/9/2014,77.8,77.5,77.82,77.5,,
7/8/2014,77.75,77.55,77.8,77.5,,
7/7/2014,77.8,77.55,77.82,77.55,,
7/4/2014,77.79,77.54,77.79,77.54,,
7/3/2014,77.79,77.53,77.8,77.53,,
7/2/2014,77.78,77.52,77.82,77.52,,
7/1/2014,77.77,77.52,77.82,77.52,,
6/30/2014,77.77,77.52,77.82,77.52,,
6/27/2014,77.77,77.54,77.79,77.52,,
6/26/2014,77.79,77.54,77.8,77.54,,
6/25/2014,77.79,77.53,77.8,77.53,,
6/24/2014,77.78,77.3,77.8,77.3,,
6/23/2014,77.55,77.33,77.8,77.3,,
6/20/2014,77.58,77.35,77.6,77.33,,
6/19/2014,77.6,77.38,77.63,77.35,,
6/18/2014,77.63,77.53,77.78,77.38,,
6/17/2014,77.78,77.52,77.8,77.52,,
6/16/2014,77.77,77.48,77.8,77.48,,
6/13/2014,77.73,77.52,77.77,77.48,,
6/12/2014,77.77,77.52,77.8,77.52,,
6/11/2014,77.77,77.42,77.8,77.42,,
6/10/2014,77.67,77.42,77.7,77.42,,
6/9/2014,77.67,77.38,77.7,77.38,,
6/6/2014,77.63,77.38,77.63,77.38,,
6/5/2014,77.63,77.42,77.67,77.38,,
6/4/2014,77.67,77.35,77.7,77.35,,
6/3/2014,77.6,77.35,77.65,77.35,,
6/2/2014,77.6,77.35,77.6,77.35,,
5/30/2014,77.61,77.38,77.63,77.36,,
5/29/2014,77.63,77.32,77.65,77.32,,
5/28/2014,77.57,77.35,77.6,77.32,,
5/27/2014,77.6,77.38,77.65,77.35,,
5/26/2014,77.63,77.45,77.7,77.38,,
5/23/2014,77.65,77.42,77.67,77.4,,
5/22/2014,77.67,77.44,77.7,77.42,,
5/21/2014,77.69,77.42,77.7,77.42,,
5/20/2014,77.67,77.32,77.7,77.32,,
5/19/2014,77.57,77.4,77.65,77.32,,
5/16/2014,77.65,77.43,77.68,77.4,,
5/15/2014,77.68,77.53,77.78,77.43,,
5/14/2014,77.78,77.42,77.79,77.42,,
5/13/2014,77.67,77.45,77.7,77.42,,
5/12/2014,77.7,77.5,77.79,77.45,,
5/9/2014,77.73,77.5,77.75,77.48,,
5/8/2014,77.75,77.53,77.79,77.5,,
5/7/2014,77.78,77.52,77.8,77.52,,
5/6/2014,77.77,77.53,77.8,77.4,,
5/5/2014,77.8,77.5,78.05,77.3,,
5/2/2014,77.75,77.52,77.77,77.5,,
5/1/2014,77.77,77.53,77.78,77.52,,
4/30/2014,77.78,77.53,77.8,77.53,,
4/29/2014,77.78,77.3,77.8,77.3,,
4/28/2014,77.55,77.33,77.8,77.3,,
4/25/2014,77.58,77.35,77.6,77.33,,
4/24/2014,77.6,77.38,77.63,77.35,,
4/23/2014,77.63,77.38,77.63,77.38,,
4/22/2014,77.63,77.4,77.83,77.38,,
4/21/2014,77.65,77.4,77.83,77.4,,
4/18/2014,77.65,77.4,77.65,77.4,,
4/17/2014,77.65,77.4,77.65,77.4,,
4/16/2014,77.65,77.42,77.67,77.4,,
4/15/2014,77.67,77.45,77.7,77.42,,
4/14/2014,77.7,77.47,77.72,77.45,,
4/11/2014,77.72,77.5,77.75,77.47,,
4/10/2014,77.75,77.52,78,77.5,,
4/9/2014,77.77,77.52,77.8,77.52,,
4/8/2014,77.77,77.43,77.8,77.43,,
4/7/2014,77.68,77.47,77.72,77.43,,
4/4/2014,77.72,77.48,77.73,77.47,,
4/3/2014,77.73,77.52,77.77,77.48,,
4/2/2014,77.77,77.52,77.8,77.52,,
4/1/2014,77.77,77.54,77.79,77.52,,
3/31/2014,77.79,77.37,77.8,77.37,,
3/28/2014,77.62,77.4,77.65,77.37,,
3/27/2014,77.65,77.43,77.75,77.4,,
3/26/2014,77.68,77.47,77.72,77.43,,
3/25/2014,77.72,77.45,77.75,77.45,,
3/24/2014,77.7,77.53,77.78,77.45,,
3/21/2014,77.78,77.58,77.83,77.53,,
3/20/2014,77.83,77.62,77.88,77.58,,
3/19/2014,77.87,77.62,77.9,77.62,,
3/18/2014,77.87,77.4,77.9,77.4,,
3/17/2014,77.65,77.43,77.68,77.4,,
3/14/2014,77.68,77.47,77.72,77.43,,
3/13/2014,77.72,77.5,77.75,77.47,,
3/12/2014,77.75,77.55,77.8,77.5,,
3/11/2014,77.8,77.57,77.82,77.55,,
3/10/2014,77.82,77.6,77.85,77.57,,
3/7/2014,77.87,77.63,77.88,77.62,,
3/6/2014,77.88,77.65,77.98,77.63,,
3/5/2014,77.9,77.72,77.98,77.65,,
3/4/2014,77.97,77.33,77.98,77.33,,
3/3/2014,77.58,77.37,77.62,77.33,,
2/28/2014,77.62,77.37,77.62,77.37,,
2/27/2014,77.62,77.42,77.94,77.37,,
2/26/2014,77.67,77.43,77.68,77.42,,
2/25/2014,77.68,77.45,77.94,77.43,,
2/24/2014,77.7,77.46,77.71,77.45,,
2/21/2014,77.71,77.48,77.73,77.46,,
2/20/2014,77.73,77.57,77.85,77.48,,
2/19/2014,77.82,77.55,78,77.51,,
2/18/2014,77.8,77.5,77.95,77.5,,
2/17/2014,77.75,77.5,77.91,77.5,,
2/14/2014,77.75,77.17,77.77,77.17,,
2/13/2014,77.42,77.6,77.91,77.17,,
2/12/2014,77.85,77.17,77.93,77.17,,
2/11/2014,77.42,77.52,77.95,77.17,,
2/10/2014,77.77,77.52,77.95,77.52,,
2/7/2014,77.77,77.5,77.79,77.48,,
2/6/2014,77.75,77.5,77.94,77.5,,
2/5/2014,77.75,77.52,77.9,77.5,,
2/4/2014,77.77,77.54,77.94,77.52,,
2/3/2014,77.79,77.56,77.94,77.52,,
1/31/2014,77.77,77.53,77.82,77.52,,
1/30/2014,77.78,77.52,77.95,77.52,,
1/29/2014,77.77,77.5,77.94,77.2,,
1/28/2014,77.75,77.18,77.94,77.15,,
1/27/2014,77.43,77.48,77.9,77.18,,
1/24/2014,77.73,77.52,77.79,77.48,,
1/23/2014,77.77,77.17,77.94,77.17,,
1/22/2014,77.43,77.15,77.95,77.15,,
1/21/2014,77.4,77.19,77.97,77.15,,
1/20/2014,77.44,77.53,77.95,77.19,,
1/17/2014,77.78,77.15,77.81,77.15,,
1/16/2014,77.4,77.61,77.94,77.15,,
1/15/2014,77.86,77.53,77.95,77.2,,
1/14/2014,77.78,77.17,77.81,77.17,,
1/13/2014,77.42,77.18,77.95,77.17,,
1/10/2014,77.95,77.7,77.95,77.57,,
1/9/2014,77.95,77.7,77.96,77.2,,
1/8/2014,77.95,77.17,77.96,77.17,,
1/7/2014,77.42,77.55,77.95,77.17,,
1/6/2014,77.8,77.12,77.95,77.12,,
1/3/2014,77.37,77.15,77.95,77.12,,
1/2/2014,77.4,77.16,77.96,77.15,,
1/1/2014,77.41,77.16,77.95,77.16,,
12/31/2013,77.41,77.18,77.81,77.16,,
12/30/2013,77.43,77.1,77.96,77.1,,
12/27/2013,77.35,77.15,77.82,77.1,,
12/26/2013,77.4,77.72,77.97,77.15,,
12/25/2013,77.43,77.18,77.82,77.18,,
12/24/2013,77.43,77.53,77.95,77.18,,
12/23/2013,77.78,77.55,77.95,77.2,,
12/20/2013,77.8,77.52,77.96,77.52,,
12/19/2013,77.77,77.53,77.97,77.52,,
12/18/2013,77.78,77.52,77.95,77.52,,
12/17/2013,77.77,77.5,77.8,77.5,,
12/16/2013,77.75,77.54,77.8,77.5,,
12/13/2013,77.79,77.55,77.82,77.54,,
12/12/2013,77.8,77.54,77.96,77.54,,
12/11/2013,77.79,77.55,77.99,77.54,,
12/10/2013,77.8,77.57,77.98,77.54,,
12/9/2013,77.82,77.52,77.98,77.52,,
12/6/2013,77.77,77.54,77.79,77.52,,
12/5/2013,77.77,77.57,77.98,77.52,,
12/4/2013,77.82,77.52,78,77.52,,
12/3/2013,77.77,77.56,77.96,77.52,,
12/2/2013,77.78,77.57,77.96,77.53,,
11/29/2013,77.8,77.55,77.82,77.55,,
11/28/2013,77.8,77.55,77.95,77.55,,
11/27/2013,77.8,77.55,77.95,77.55,,
11/26/2013,77.8,77.55,77.97,77.55,,
11/25/2013,77.8,77.55,77.95,77.55,,
11/22/2013,77.8,77.56,77.81,77.54,,
11/21/2013,77.79,77.52,78,77.52,,
11/20/2013,77.77,77.5,77.96,77.5,,
11/19/2013,77.75,77.53,77.97,77.5,,
11/18/2013,77.78,77.54,78,77.1,,
11/15/2013,77.78,77.58,77.83,77.53,,
11/14/2013,77.83,77.58,77.95,77.54,,
11/13/2013,77.83,77.55,78,77.54,,
11/12/2013,77.8,77.55,77.95,77.55,,
11/11/2013,77.8,77.56,78,77.54,,
11/8/2013,77.8,77.57,77.83,77.55,,
11/7/2013,77.83,77.6,77.95,77.56,,
11/6/2013,77.83,77.53,78,77.53,,
11/5/2013,77.78,77.57,77.96,77.53,,
11/4/2013,77.8,77.57,77.96,77.07,,
11/1/2013,77.32,77.56,77.82,77.06,,
10/31/2013,77.32,77.57,78,77.06,,
10/30/2013,77.32,77.57,77.96,77.04,,
10/29/2013,77.32,77.57,77.95,77.06,,
